id,source_id,target_model,model_name,reference_label,framing_style,base_claim,subset_name,subset_type,subset_policy
fever_196749::neutral,fever_196749,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Marnie is an Italian film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_196749::assertive,fever_196749,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Marnie is an Italian film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_196749::authoritative,fever_196749,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Marnie is an Italian film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_18835::neutral,fever_18835,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,"Rhythm Nation was covered by an American singer, and songwriter Crystal Kay.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_18835::assertive,fever_18835,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,"Rhythm Nation was covered by an American singer, and songwriter Crystal Kay.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_18835::authoritative,fever_18835,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,"Rhythm Nation was covered by an American singer, and songwriter Crystal Kay.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_50910::neutral,fever_50910,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Poldark does not air on the BBC.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_50910::assertive,fever_50910,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Poldark does not air on the BBC.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_50910::authoritative,fever_50910,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Poldark does not air on the BBC.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_218463::neutral,fever_218463,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,The Hanford Site hosts a research center.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_218463::assertive,fever_218463,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,The Hanford Site hosts a research center.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_218463::authoritative,fever_218463,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,The Hanford Site hosts a research center.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_108837::neutral,fever_108837,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,"Kesha was born on March 2nd, 1999.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_108837::assertive,fever_108837,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,"Kesha was born on March 2nd, 1999.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_108837::authoritative,fever_108837,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,"Kesha was born on March 2nd, 1999.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_225303::neutral,fever_225303,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,neutral,Michaela Watkins was born in December.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_225303::assertive,fever_225303,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,assertive,Michaela Watkins was born in December.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_225303::authoritative,fever_225303,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,authoritative,Michaela Watkins was born in December.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_151241::neutral,fever_151241,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Garden State was at a corpse exhibition.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_151241::assertive,fever_151241,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Garden State was at a corpse exhibition.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_151241::authoritative,fever_151241,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Garden State was at a corpse exhibition.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_7286::neutral,fever_7286,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Croatia is incapable of rendering services.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_7286::assertive,fever_7286,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Croatia is incapable of rendering services.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_7286::authoritative,fever_7286,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Croatia is incapable of rendering services.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_195033::neutral,fever_195033,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Girl is by an American idiot.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_195033::assertive,fever_195033,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Girl is by an American idiot.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_195033::authoritative,fever_195033,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Girl is by an American idiot.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_195088::neutral,fever_195088,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Albert S. Ruddy is born in 1935.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_195088::assertive,fever_195088,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Albert S. Ruddy is born in 1935.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_195088::authoritative,fever_195088,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Albert S. Ruddy is born in 1935.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_47567::neutral,fever_47567,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Pharrell Williams is an author.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_47567::assertive,fever_47567,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Pharrell Williams is an author.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_47567::authoritative,fever_47567,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Pharrell Williams is an author.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_73814::neutral,fever_73814,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Aparshakti Khurana is a singer.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_73814::assertive,fever_73814,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Aparshakti Khurana is a singer.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_73814::authoritative,fever_73814,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Aparshakti Khurana is a singer.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_83368::neutral,fever_83368,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Jackie (2016 film) was reviewed by Pablo Larrain.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_83368::assertive,fever_83368,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Jackie (2016 film) was reviewed by Pablo Larrain.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_83368::authoritative,fever_83368,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Jackie (2016 film) was reviewed by Pablo Larrain.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_184069::neutral,fever_184069,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,neutral,Kenneth Lonergan is a person who directs movies.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_184069::assertive,fever_184069,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,assertive,Kenneth Lonergan is a person who directs movies.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_184069::authoritative,fever_184069,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,authoritative,Kenneth Lonergan is a person who directs movies.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_218474::neutral,fever_218474,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,neutral,The Hanford Site hosts a laboratory.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_218474::assertive,fever_218474,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,assertive,The Hanford Site hosts a laboratory.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_218474::authoritative,fever_218474,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,authoritative,The Hanford Site hosts a laboratory.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_185288::neutral,fever_185288,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Bradley Fuller is the sole owner of Platinum Dunes.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_185288::assertive,fever_185288,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Bradley Fuller is the sole owner of Platinum Dunes.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_185288::authoritative,fever_185288,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Bradley Fuller is the sole owner of Platinum Dunes.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_205644::neutral,fever_205644,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,St. Anger was released on vinyl.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_205644::assertive,fever_205644,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,St. Anger was released on vinyl.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_205644::authoritative,fever_205644,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,St. Anger was released on vinyl.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_84669::neutral,fever_84669,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Chile is in the northern hemisphere.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_84669::assertive,fever_84669,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Chile is in the northern hemisphere.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_84669::authoritative,fever_84669,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Chile is in the northern hemisphere.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_195840::neutral,fever_195840,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Jeong Hyeong-don is a stand-up comedian.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_195840::assertive,fever_195840,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Jeong Hyeong-don is a stand-up comedian.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_195840::authoritative,fever_195840,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Jeong Hyeong-don is a stand-up comedian.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_127956::neutral,fever_127956,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,neutral,Pearl Jam plays music.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_127956::assertive,fever_127956,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,assertive,Pearl Jam plays music.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_127956::authoritative,fever_127956,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,authoritative,Pearl Jam plays music.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
