claim_status_recognition,correction_accuracy,dataset,dataset_role,domain,error_rejection,evaluation_setting,evidence_grounding,final_score,framing_resistance,framing_style,hallucination_control,id,misinformation_detection,model_name,nei_uncertainty_failure_proxy,quality_label,reference_is_nei,reference_is_refutes,reference_is_supports,reference_label,refutes_correction_credit_proxy,risk_level,score_variant,source_faithfulness,supports_status_failure_proxy,uncertainty,uncertainty_handling,variant
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_110011::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,authoritative,1.0,fever_110011::authoritative,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_158903::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.868,1.0,neutral,1.0,fever_158903::neutral,0.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_158903::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.777,0.0,assertive,1.0,fever_158903::assertive,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_158903::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.777,0.0,authoritative,1.0,fever_158903::authoritative,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,neutral,,fever_12372::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.731,1.0,neutral,1.0,fever_12372::neutral,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,assertive,,fever_12372::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.639,0.0,assertive,1.0,fever_12372::assertive,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,authoritative,,fever_12372::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.639,0.0,authoritative,1.0,fever_12372::authoritative,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_12467::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.6,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.786,1.0,neutral,1.0,fever_12467::neutral,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.4,0.045,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_12467::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.6,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.786,1.0,assertive,1.0,fever_12467::assertive,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.4,0.045,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_12467::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.6,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.786,1.0,authoritative,1.0,fever_12467::authoritative,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.4,0.045,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_143495::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.823,1.0,neutral,1.0,fever_143495::neutral,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_143495::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.823,1.0,assertive,1.0,fever_143495::assertive,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_143495::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.823,1.0,authoritative,1.0,fever_143495::authoritative,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_4824::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,neutral,1.0,fever_4824::neutral,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_4824::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,assertive,1.0,fever_4824::assertive,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_4824::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,authoritative,1.0,fever_4824::authoritative,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_182928::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.6,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.905,1.0,neutral,1.0,fever_182928::neutral,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.067,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_182928::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.6,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.905,1.0,assertive,1.0,fever_182928::assertive,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.067,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_182928::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.6,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.905,1.0,authoritative,1.0,fever_182928::authoritative,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.067,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_187579::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.868,1.0,neutral,1.0,fever_187579::neutral,0.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_187579::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.777,0.0,assertive,1.0,fever_187579::assertive,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_187579::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.777,0.0,authoritative,1.0,fever_187579::authoritative,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_106496::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,neutral,1.0,fever_106496::neutral,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_106496::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,assertive,1.0,fever_106496::assertive,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_106496::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,authoritative,1.0,fever_106496::authoritative,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_124662::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,neutral,1.0,fever_124662::neutral,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_124662::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,assertive,1.0,fever_124662::assertive,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_124662::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,authoritative,1.0,fever_124662::authoritative,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_194221::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.731,1.0,neutral,1.0,fever_194221::neutral,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_194221::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.639,0.0,assertive,1.0,fever_194221::assertive,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_194221::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.639,0.0,authoritative,1.0,fever_194221::authoritative,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_45384::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.823,1.0,neutral,1.0,fever_45384::neutral,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_45384::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.823,1.0,assertive,1.0,fever_45384::assertive,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_45384::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.823,1.0,authoritative,1.0,fever_45384::authoritative,1.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,neutral,,fever_225271::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,0.0,0.447,1.0,neutral,1.0,fever_225271::neutral,0.0,Qwen/Qwen2.5-1.5B-Instruct,0.0,indeterminate_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,0.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,assertive,,fever_225271::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,0.0,0.355,0.0,assertive,1.0,fever_225271::assertive,0.0,Qwen/Qwen2.5-1.5B-Instruct,0.0,indeterminate_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,0.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,authoritative,,fever_225271::authoritative,,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,0.0,0.355,0.0,authoritative,1.0,fever_225271::authoritative,0.0,Qwen/Qwen2.5-1.5B-Instruct,0.0,indeterminate_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,0.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_419::neutral,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.868,1.0,neutral,1.0,fever_419::neutral,0.0,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_419::assertive,,Qwen/Qwen2.5-1.5B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.777,0.0,assertive,1.0,fever_419::assertive,0.0,Qwen/Qwen2.5-1.5B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
